N,beta1,beta2,beta3,cor_xm,rel,method,par,coverage,rmse,rse_bias,std_bias,REPLICATIONS,N_lab,beta1_lab,beta2_lab,beta3_lab,cor_xm_lab,rel_lab
250,1,0.9,0.75,0,0.9,tspa,yint,0.9430000000000001,0.07130149646816478,-0.01894966214456817,-0.045308693989035476,2000,italic(N) == 250,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.75,Correlation_XM == 0,Reliability == 0.9
250,1,0.9,0.75,0,0.9,upi,yint,0.9485,0.07640933800220986,-0.018118352117933112,-0.020940228745219083,2000,italic(N) == 250,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.75,Correlation_XM == 0,Reliability == 0.9
250,1,0.9,0.75,0.3,0.7,rapi,yint,0.9455,0.11762582466138591,-0.09806454182644475,0.23250919101197468,2000,italic(N) == 250,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.75,Correlation_XM == 0.3,Reliability == 0.7
250,1,0.9,0.75,0.3,0.7,tspa,yint,0.946,0.10437082392794979,-0.08267449621030454,0.07495035470903151,2000,italic(N) == 250,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.75,Correlation_XM == 0.3,Reliability == 0.7
250,1,0.9,0.75,0.3,0.7,upi,yint,0.924,0.19586943161162979,-0.20125046065017616,0.15551815611362554,2000,italic(N) == 250,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.75,Correlation_XM == 0.3,Reliability == 0.7
250,1,0.9,0.75,0.3,0.8,rapi,yint,0.944,0.08273045371323043,-0.026499584739874793,0.15211150714081226,2000,italic(N) == 250,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.75,Correlation_XM == 0.3,Reliability == 0.8
250,1,0.9,0.75,0.3,0.8,tspa,yint,0.9455,0.07897323306501867,-0.030068438798269592,0.03197719514435296,2000,italic(N) == 250,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.75,Correlation_XM == 0.3,Reliability == 0.8
250,1,0.9,0.75,0.3,0.8,upi,yint,0.937,0.10015656231588886,-0.0659652394156639,0.06475208988105362,2000,italic(N) == 250,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.75,Correlation_XM == 0.3,Reliability == 0.8
250,1,0.9,0.75,0.3,0.9,rapi,yint,0.952,0.0680937831163795,-0.014549155307783002,0.11565986355224024,2000,italic(N) == 250,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.75,Correlation_XM == 0.3,Reliability == 0.9
250,1,0.9,0.75,0.3,0.9,tspa,yint,0.953,0.06586824288141009,-0.011269132679170957,0.017900165452108926,2000,italic(N) == 250,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.75,Correlation_XM == 0.3,Reliability == 0.9
